# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: subsurface mass flux
# Region: west
# Functional: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: total component concentration
# Region: BTC obs
# Functional: point
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcc last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# =============================================================================
"time [s]" "subsurface mass flux" "total component concentration tracer1" "total component concentration tracer2" "tcc last column tracer1" "tcc last column tracer2"
8.430000000000e+04 0.000000000000e+00 nan nan 4.047462408027e+00 1.180800873155e+01
8.460000000000e+04 0.000000000000e+00 nan nan 4.012959293615e+00 1.172432591122e+01
8.490000000000e+04 0.000000000000e+00 nan nan 3.978750433724e+00 1.164117742799e+01
8.520000000000e+04 0.000000000000e+00 nan nan 3.944833259836e+00 1.155856060003e+01
8.550000000000e+04 0.000000000000e+00 nan nan 3.911205229437e+00 1.147647275237e+01
8.580000000000e+04 0.000000000000e+00 nan nan 3.877863825577e+00 1.139491121677e+01
8.610000000000e+04 0.000000000000e+00 nan nan 3.844806556444e+00 1.131387333155e+01
8.640000000000e+04 0.000000000000e+00 nan nan 3.812030954949e+00 1.123335644150e+01
8.670000000000e+04 0.000000000000e+00 nan nan 3.779534578329e+00 1.115335789776e+01
8.700000000000e+04 0.000000000000e+00 nan nan 3.747315007756e+00 1.107387505772e+01
8.730000000000e+04 0.000000000000e+00 nan nan 3.715369847970e+00 1.099490528499e+01
8.760000000000e+04 0.000000000000e+00 nan nan 3.683696726908e+00 1.091644594925e+01
8.790000000000e+04 0.000000000000e+00 nan nan 3.652293295360e+00 1.083849442628e+01
8.820000000000e+04 0.000000000000e+00 nan nan 3.621157226624e+00 1.076104809786e+01
8.850000000000e+04 0.000000000000e+00 nan nan 3.590286216177e+00 1.068410435175e+01
8.880000000000e+04 0.000000000000e+00 nan nan 3.559677981355e+00 1.060766058168e+01
8.910000000000e+04 0.000000000000e+00 nan nan 3.529330261040e+00 1.053171418731e+01
8.940000000000e+04 0.000000000000e+00 nan nan 3.499240815361e+00 1.045626257421e+01
8.970000000000e+04 0.000000000000e+00 nan nan 3.469407425397e+00 1.038130315391e+01
9.000000000000e+04 0.000000000000e+00 nan nan 3.439827892894e+00 1.030683334385e+01
9.030000000000e+04 0.000000000000e+00 nan nan 3.410500039987e+00 1.023285056741e+01
9.060000000000e+04 0.000000000000e+00 nan nan 3.381421708930e+00 1.015935225393e+01
9.090000000000e+04 0.000000000000e+00 nan nan 3.352590761832e+00 1.008633583874e+01
9.120000000000e+04 0.000000000000e+00 nan nan 3.324005080404e+00 1.001379876315e+01
9.150000000000e+04 0.000000000000e+00 nan nan 3.295662565707e+00 9.941738474529e+00
9.180000000000e+04 0.000000000000e+00 nan nan 3.267561137912e+00 9.870152426316e+00
9.210000000000e+04 0.000000000000e+00 nan nan 3.239698736060e+00 9.799038078055e+00
9.240000000000e+04 0.000000000000e+00 nan nan 3.212073317835e+00 9.728392895446e+00
9.270000000000e+04 0.000000000000e+00 nan nan 3.184682859335e+00 9.658214350389e+00
9.300000000000e+04 0.000000000000e+00 nan nan 3.157525354856e+00 9.588499921033e+00
9.330000000000e+04 0.000000000000e+00 nan nan 3.130598816671e+00 9.519247091826e+00
9.360000000000e+04 0.000000000000e+00 nan nan 3.103901274829e+00 9.450453353570e+00
9.390000000000e+04 0.000000000000e+00 nan nan 3.077430776943e+00 9.382116203472e+00
9.420000000000e+04 0.000000000000e+00 nan nan 3.051185387992e+00 9.314233145211e+00
9.450000000000e+04 0.000000000000e+00 nan nan 3.025163190125e+00 9.246801688983e+00
9.480000000000e+04 0.000000000000e+00 nan nan 2.999362282469e+00 9.179819351575e+00
9.510000000000e+04 0.000000000000e+00 nan nan 2.973780780942e+00 9.113283656416e+00
9.540000000000e+04 0.000000000000e+00 nan nan 2.948416818066e+00 9.047192133645e+00
9.570000000000e+04 0.000000000000e+00 nan nan 2.923268542791e+00 8.981542320171e+00
9.600000000000e+04 0.000000000000e+00 nan nan 2.898334120317e+00 8.916331759738e+00
9.630000000000e+04 0.000000000000e+00 nan nan 2.873611731919e+00 8.851558002990e+00
9.660000000000e+04 0.000000000000e+00 nan nan 2.849099574781e+00 8.787218607533e+00
9.690000000000e+04 0.000000000000e+00 nan nan 2.824795861825e+00 8.723311138004e+00
9.720000000000e+04 0.000000000000e+00 nan nan 2.800698821551e+00 8.659833166131e+00
9.750000000000e+04 0.000000000000e+00 nan nan 2.776806697875e+00 8.596782270799e+00
9.780000000000e+04 0.000000000000e+00 nan nan 2.753117749975e+00 8.534156038117e+00
9.810000000000e+04 0.000000000000e+00 nan nan 2.729630252130e+00 8.471952061480e+00
9.840000000000e+04 0.000000000000e+00 nan nan 2.706342493573e+00 8.410167941634e+00
9.870000000000e+04 0.000000000000e+00 nan nan 2.683252778339e+00 8.348801286738e+00
9.900000000000e+04 0.000000000000e+00 nan nan 2.660359425121e+00 8.287849712430e+00
9.930000000000e+04 0.000000000000e+00 nan nan 2.637660767123e+00 8.227310841885e+00
9.960000000000e+04 0.000000000000e+00 nan nan 2.615155151917e+00 8.167182305881e+00
9.990000000000e+04 0.000000000000e+00 nan nan 2.592840941306e+00 8.107461742859e+00
1.002000000000e+05 0.000000000000e+00 nan nan 2.570716511185e+00 8.048146798979e+00
1.005000000000e+05 0.000000000000e+00 nan nan 2.548780251407e+00 7.989235128186e+00
1.008000000000e+05 0.000000000000e+00 nan nan 2.527030565644e+00 7.930724392264e+00
1.011000000000e+05 0.000000000000e+00 nan nan 2.505465871265e+00 7.872612260894e+00
1.014000000000e+05 0.000000000000e+00 nan nan 2.484084599195e+00 7.814896411712e+00
1.017000000000e+05 0.000000000000e+00 nan nan 2.462885193800e+00 7.757574530363e+00
1.020000000000e+05 0.000000000000e+00 nan nan 2.441866112748e+00 7.700644310557e+00
1.023000000000e+05 0.000000000000e+00 nan nan 2.421025826897e+00 7.644103454119e+00
1.026000000000e+05 0.000000000000e+00 nan nan 2.400362820163e+00 7.587949671046e+00
1.029000000000e+05 0.000000000000e+00 nan nan 2.379875589406e+00 7.532180679554e+00
1.032000000000e+05 0.000000000000e+00 nan nan 2.359562644308e+00 7.476794206128e+00
1.035000000000e+05 0.000000000000e+00 nan nan 2.339422507254e+00 7.421787985576e+00
1.038000000000e+05 0.000000000000e+00 nan nan 2.319453713220e+00 7.367159761067e+00
1.041000000000e+05 0.000000000000e+00 nan nan 2.299654809655e+00 7.312907284187e+00
1.044000000000e+05 0.000000000000e+00 nan nan 2.280024356371e+00 7.259028314976e+00
1.047000000000e+05 0.000000000000e+00 nan nan 2.260560925427e+00 7.205520621980e+00
1.050000000000e+05 0.000000000000e+00 nan nan 2.241263101025e+00 7.152381982282e+00
1.053000000000e+05 0.000000000000e+00 nan nan 2.222129479395e+00 7.099610181556e+00
1.056000000000e+05 0.000000000000e+00 nan nan 2.203158668691e+00 7.047203014097e+00
1.059000000000e+05 0.000000000000e+00 nan nan 2.184349288884e+00 6.995158282866e+00
1.062000000000e+05 0.000000000000e+00 nan nan 2.165699971656e+00 6.943473799522e+00
1.065000000000e+05 0.000000000000e+00 nan nan 2.147209360297e+00 6.892147384463e+00
1.068000000000e+05 0.000000000000e+00 nan nan 2.128876109603e+00 6.841176866859e+00
1.071000000000e+05 0.000000000000e+00 nan nan 2.110698885774e+00 6.790560084684e+00
1.074000000000e+05 0.000000000000e+00 nan nan 2.092676366311e+00 6.740294884749e+00
1.077000000000e+05 0.000000000000e+00 nan nan 2.074807239922e+00 6.690379122736e+00
1.080000000000e+05 0.000000000000e+00 nan nan 2.057090206420e+00 6.640810663223e+00
1.083000000000e+05 0.000000000000e+00 nan nan 2.039523976626e+00 6.591587379717e+00
1.086000000000e+05 0.000000000000e+00 nan nan 2.022107272275e+00 6.542707154677e+00
1.089000000000e+05 0.000000000000e+00 nan nan 2.004838825921e+00 6.494167879544e+00
1.092000000000e+05 0.000000000000e+00 nan nan 1.987717380840e+00 6.445967454762e+00
1.095000000000e+05 0.000000000000e+00 nan nan 1.970741690939e+00 6.398103789806e+00
1.098000000000e+05 0.000000000000e+00 nan nan 1.953910520666e+00 6.350574803199e+00
1.101000000000e+05 0.000000000000e+00 nan nan 1.937222644914e+00 6.303378422539e+00
1.104000000000e+05 0.000000000000e+00 nan nan 1.920676848936e+00 6.256512584514e+00
1.107000000000e+05 0.000000000000e+00 nan nan 1.904271928252e+00 6.209975234923e+00
1.110000000000e+05 0.000000000000e+00 nan nan 1.888006688563e+00 6.163764328695e+00
1.113000000000e+05 0.000000000000e+00 nan nan 1.871879945661e+00 6.117877829902e+00
1.116000000000e+05 0.000000000000e+00 nan nan 1.855890525346e+00 6.072313711779e+00
1.119000000000e+05 0.000000000000e+00 nan nan 1.840037263335e+00 6.027069956732e+00
1.122000000000e+05 0.000000000000e+00 nan nan 1.824319005184e+00 5.982144556359e+00
1.125000000000e+05 0.000000000000e+00 nan nan 1.808734606198e+00 5.937535511454e+00
1.128000000000e+05 0.000000000000e+00 nan nan 1.793282931349e+00 5.893240832025e+00
1.131000000000e+05 0.000000000000e+00 nan nan 1.777962855196e+00 5.849258537298e+00
1.134000000000e+05 0.000000000000e+00 nan nan 1.762773261800e+00 5.805586655731e+00
1.137000000000e+05 0.000000000000e+00 nan nan 1.747713044647e+00 5.762223225017e+00
1.140000000000e+05 0.000000000000e+00 nan nan 1.732781106562e+00 5.719166292095e+00
1.143000000000e+05 0.000000000000e+00 nan nan 1.717976359637e+00 5.676413913153e+00
1.146000000000e+05 0.000000000000e+00 nan nan 1.703297725144e+00 5.633964153634e+00
1.149000000000e+05 0.000000000000e+00 nan nan 1.688744133465e+00 5.591815088240e+00
1.152000000000e+05 0.000000000000e+00 nan nan 1.674314524010e+00 5.549964800934e+00
1.155000000000e+05 0.000000000000e+00 nan nan 1.660007845139e+00 5.508411384942e+00
1.158000000000e+05 0.000000000000e+00 nan nan 1.645823054093e+00 5.467152942755e+00
1.161000000000e+05 0.000000000000e+00 nan nan 1.631759116912e+00 5.426187586128e+00
1.164000000000e+05 0.000000000000e+00 nan nan 1.617815008363e+00 5.385513436081e+00
1.167000000000e+05 0.000000000000e+00 nan nan 1.603989711867e+00 5.345128622893e+00
1.170000000000e+05 0.000000000000e+00 nan nan 1.590282219425e+00 5.305031286106e+00
1.173000000000e+05 0.000000000000e+00 nan nan 1.576691531545e+00 5.265219574515e+00
1.176000000000e+05 0.000000000000e+00 nan nan 1.563216657173e+00 5.225691646168e+00
1.179000000000e+05 0.000000000000e+00 nan nan 1.549856613617e+00 5.186445668361e+00
1.182000000000e+05 0.000000000000e+00 nan nan 1.536610426480e+00 5.147479817627e+00
1.185000000000e+05 0.000000000000e+00 nan nan 1.523477129590e+00 5.108792279738e+00
1.188000000000e+05 0.000000000000e+00 nan nan 1.510455764928e+00 5.070381249689e+00
1.191000000000e+05 0.000000000000e+00 nan nan 1.497545382563e+00 5.032244931694e+00
1.194000000000e+05 0.000000000000e+00 nan nan 1.484745040582e+00 4.994381539179e+00
1.197000000000e+05 0.000000000000e+00 nan nan 1.472053805020e+00 4.956789294766e+00
1.200000000000e+05 0.000000000000e+00 nan nan 1.459470749798e+00 4.919466430271e+00
1.203000000000e+05 0.000000000000e+00 nan nan 1.446994956652e+00 4.882411186684e+00
1.206000000000e+05 0.000000000000e+00 nan nan 1.434625515073e+00 4.845621814165e+00
1.209000000000e+05 0.000000000000e+00 nan nan 1.422361522234e+00 4.809096572026e+00
1.212000000000e+05 0.000000000000e+00 nan nan 1.410202082931e+00 4.772833728721e+00
1.215000000000e+05 0.000000000000e+00 nan nan 1.398146309520e+00 4.736831561832e+00
1.218000000000e+05 0.000000000000e+00 nan nan 1.386193321847e+00 4.701088358052e+00
1.221000000000e+05 0.000000000000e+00 nan nan 1.374342247191e+00 4.665602413174e+00
1.224000000000e+05 0.000000000000e+00 nan nan 1.362592220200e+00 4.630372032072e+00
1.227000000000e+05 0.000000000000e+00 nan nan 1.350942382827e+00 4.595395528687e+00
1.230000000000e+05 0.000000000000e+00 nan nan 1.339391884271e+00 4.560671226009e+00
1.233000000000e+05 0.000000000000e+00 nan nan 1.327939880915e+00 4.526197456059e+00
1.236000000000e+05 0.000000000000e+00 nan nan 1.316585536268e+00 4.491972559875e+00
1.239000000000e+05 0.000000000000e+00 nan nan 1.305328020899e+00 4.457994887486e+00
1.242000000000e+05 0.000000000000e+00 nan nan 1.294166512386e+00 4.424262797903e+00
1.245000000000e+05 0.000000000000e+00 nan nan 1.283100195250e+00 4.390774659091e+00
1.248000000000e+05 0.000000000000e+00 nan nan 1.272128260903e+00 4.357528847954e+00
1.251000000000e+05 0.000000000000e+00 nan nan 1.261249907582e+00 4.324523750311e+00
1.254000000000e+05 0.000000000000e+00 nan nan 1.250464340302e+00 4.291757760878e+00
1.257000000000e+05 0.000000000000e+00 nan nan 1.239770770789e+00 4.259229283246e+00
1.260000000000e+05 0.000000000000e+00 nan nan 1.229168417432e+00 4.226936729859e+00
1.263000000000e+05 0.000000000000e+00 nan nan 1.218656505222e+00 4.194878521988e+00
1.266000000000e+05 0.000000000000e+00 nan nan 1.208234265696e+00 4.163053089717e+00
1.269000000000e+05 0.000000000000e+00 nan nan 1.197900936887e+00 4.131458871910e+00
1.272000000000e+05 0.000000000000e+00 nan nan 1.187655763265e+00 4.100094316194e+00
1.275000000000e+05 0.000000000000e+00 nan nan 1.177497995686e+00 4.068957878933e+00
1.278000000000e+05 0.000000000000e+00 nan nan 1.167426891334e+00 4.038048025202e+00
1.281000000000e+05 0.000000000000e+00 nan nan 1.157441713674e+00 4.007363228766e+00
1.284000000000e+05 0.000000000000e+00 nan nan 1.147541732394e+00 3.976901972051e+00
1.287000000000e+05 0.000000000000e+00 nan nan 1.137726223356e+00 3.946662746122e+00
1.290000000000e+05 0.000000000000e+00 nan nan 1.127994468542e+00 3.916644050654e+00
1.293000000000e+05 0.000000000000e+00 nan nan 1.118345756004e+00 3.886844393908e+00
1.296000000000e+05 0.000000000000e+00 nan nan 1.108779379813e+00 3.857262292704e+00
1.299000000000e+05 0.000000000000e+00 nan nan 1.099294640009e+00 3.827896272393e+00
1.302000000000e+05 0.000000000000e+00 nan nan 1.089890842549e+00 3.798744866834e+00
1.305000000000e+05 0.000000000000e+00 nan nan 1.080567299258e+00 3.769806618360e+00
1.308000000000e+05 0.000000000000e+00 nan nan 1.071323327781e+00 3.741080077755e+00
1.311000000000e+05 0.000000000000e+00 nan nan 1.062158251534e+00 3.712563804228e+00
1.314000000000e+05 0.000000000000e+00 nan nan 1.053071399653e+00 3.684256365376e+00
1.317000000000e+05 0.000000000000e+00 nan nan 1.044062106948e+00 3.656156337167e+00
1.320000000000e+05 0.000000000000e+00 nan nan 1.035129713858e+00 3.628262303901e+00
1.323000000000e+05 0.000000000000e+00 nan nan 1.026273566398e+00 3.600572858188e+00
1.326000000000e+05 0.000000000000e+00 nan nan 1.017493016116e+00 3.573086600915e+00
1.329000000000e+05 0.000000000000e+00 nan nan 1.008787420046e+00 3.545802141218e+00
1.332000000000e+05 0.000000000000e+00 nan nan 1.000156140661e+00 3.518718096452e+00
1.335000000000e+05 0.000000000000e+00 nan nan 9.915985458292e-01 3.491833092161e+00
1.338000000000e+05 0.000000000000e+00 nan nan 9.831140087653e-01 3.465145762047e+00
1.341000000000e+05 0.000000000000e+00 nan nan 9.747019079892e-01 3.438654747941e+00
1.344000000000e+05 0.000000000000e+00 nan nan 9.663616272796e-01 3.412358699773e+00
1.347000000000e+05 0.000000000000e+00 nan nan 9.580925556301e-01 3.386256275539e+00
1.350000000000e+05 0.000000000000e+00 nan nan 9.498940872056e-01 3.360346141272e+00
1.353000000000e+05 0.000000000000e+00 nan nan 9.417656212983e-01 3.334626971009e+00
1.356000000000e+05 0.000000000000e+00 nan nan 9.337065622854e-01 3.309097446763e+00
1.359000000000e+05 0.000000000000e+00 nan nan 9.257163195859e-01 3.283756258488e+00
1.362000000000e+05 0.000000000000e+00 nan nan 9.177943076182e-01 3.258602104050e+00
1.365000000000e+05 0.000000000000e+00 nan nan 9.099399457583e-01 3.233633689193e+00
1.368000000000e+05 0.000000000000e+00 nan nan 9.021526582980e-01 3.208849727511e+00
1.371000000000e+05 0.000000000000e+00 nan nan 8.944318744036e-01 3.184248940410e+00
1.374000000000e+05 0.000000000000e+00 nan nan 8.867770280751e-01 3.159830057082e+00
1.377000000000e+05 0.000000000000e+00 nan nan 8.791875581052e-01 3.135591814470e+00
1.380000000000e+05 0.000000000000e+00 nan nan 8.716629080394e-01 3.111532957234e+00
1.383000000000e+05 0.000000000000e+00 nan nan 8.642025261357e-01 3.087652237723e+00
1.386000000000e+05 0.000000000000e+00 nan nan 8.568058653252e-01 3.063948415936e+00
1.389000000000e+05 0.000000000000e+00 nan nan 8.494723831728e-01 3.040420259498e+00
1.392000000000e+05 0.000000000000e+00 nan nan 8.422015418380e-01 3.017066543618e+00
1.395000000000e+05 0.000000000000e+00 nan nan 8.349928080367e-01 2.993886051063e+00
1.398000000000e+05 0.000000000000e+00 nan nan 8.278456530023e-01 2.970877572121e+00
1.401000000000e+05 0.000000000000e+00 nan nan 8.207595524482e-01 2.948039904571e+00
1.404000000000e+05 0.000000000000e+00 nan nan 8.137339865299e-01 2.925371853649e+00
1.407000000000e+05 0.000000000000e+00 nan nan 8.067684398074e-01 2.902872232011e+00
1.410000000000e+05 0.000000000000e+00 nan nan 7.998624012086e-01 2.880539859706e+00
1.413000000000e+05 0.000000000000e+00 nan nan 7.930153639924e-01 2.858373564140e+00
1.416000000000e+05 0.000000000000e+00 nan nan 7.862268257120e-01 2.836372180040e+00
1.419000000000e+05 0.000000000000e+00 nan nan 7.794962881789e-01 2.814534549427e+00
1.422000000000e+05 0.000000000000e+00 nan nan 7.728232574273e-01 2.792859521575e+00
1.425000000000e+05 0.000000000000e+00 nan nan 7.662072436781e-01 2.771345952982e+00
1.428000000000e+05 0.000000000000e+00 nan nan 7.596477613042e-01 2.749992707339e+00
1.431000000000e+05 0.000000000000e+00 nan nan 7.531443287949e-01 2.728798655488e+00
1.434000000000e+05 0.000000000000e+00 nan nan 7.466964687220e-01 2.707762675399e+00
1.437000000000e+05 0.000000000000e+00 nan nan 7.403037077046e-01 2.686883652126e+00
1.440000000000e+05 0.000000000000e+00 nan nan 7.339655763756e-01 2.666160477782e+00
1.443000000000e+05 0.000000000000e+00 nan nan 7.276816093480e-01 2.645592051501e+00
1.446000000000e+05 0.000000000000e+00 nan nan 7.214513451806e-01 2.625177279405e+00
1.449000000000e+05 0.000000000000e+00 nan nan 7.152743263457e-01 2.604915074570e+00
1.452000000000e+05 0.000000000000e+00 nan nan 7.091500991955e-01 2.584804356993e+00
1.455000000000e+05 0.000000000000e+00 nan nan 7.030782139297e-01 2.564844053560e+00
1.458000000000e+05 0.000000000000e+00 nan nan 6.970582245629e-01 2.545033098009e+00
1.461000000000e+05 0.000000000000e+00 nan nan 6.910896888926e-01 2.525370430898e+00
1.464000000000e+05 0.000000000000e+00 nan nan 6.851721684674e-01 2.505854999572e+00
1.467000000000e+05 0.000000000000e+00 nan nan 6.793052285552e-01 2.486485758127e+00
1.470000000000e+05 0.000000000000e+00 nan nan 6.734884381119e-01 2.467261667382e+00
1.473000000000e+05 0.000000000000e+00 nan nan 6.677213697502e-01 2.448181694837e+00
1.476000000000e+05 0.000000000000e+00 nan nan 6.620035997093e-01 2.429244814648e+00
1.479000000000e+05 0.000000000000e+00 nan nan 6.563347078235e-01 2.410450007585e+00
1.482000000000e+05 0.000000000000e+00 nan nan 6.507142774928e-01 2.391796261006e+00
1.485000000000e+05 0.000000000000e+00 nan nan 6.451418956519e-01 2.373282568821e+00
1.488000000000e+05 0.000000000000e+00 nan nan 6.396171527412e-01 2.354907931456e+00
1.491000000000e+05 0.000000000000e+00 nan nan 6.341396426768e-01 2.336671355821e+00
1.494000000000e+05 0.000000000000e+00 nan nan 6.287089628213e-01 2.318571855279e+00
1.497000000000e+05 0.000000000000e+00 nan nan 6.233247139548e-01 2.300608449611e+00
1.500000000000e+05 0.000000000000e+00 nan nan 6.179865002457e-01 2.282780164980e+00
1.503000000000e+05 0.000000000000e+00 nan nan 6.126939292229e-01 2.265086033902e+00
1.506000000000e+05 0.000000000000e+00 nan nan 6.074466117466e-01 2.247525095212e+00
1.509000000000e+05 0.000000000000e+00 nan nan 6.022441619807e-01 2.230096394028e+00
1.512000000000e+05 0.000000000000e+00 nan nan 5.970861973647e-01 2.212798981721e+00
1.515000000000e+05 0.000000000000e+00 nan nan 5.919723385863e-01 2.195631915878e+00
1.518000000000e+05 0.000000000000e+00 nan nan 5.869022095538e-01 2.178594260277e+00
1.521000000000e+05 0.000000000000e+00 nan nan 5.818754373689e-01 2.161685084843e+00
1.524000000000e+05 0.000000000000e+00 nan nan 5.768916522998e-01 2.144903465625e+00
1.527000000000e+05 0.000000000000e+00 nan nan 5.719504877546e-01 2.128248484757e+00
1.530000000000e+05 0.000000000000e+00 nan nan 5.670515802545e-01 2.111719230429e+00
1.533000000000e+05 0.000000000000e+00 nan nan 5.621945694079e-01 2.095314796851e+00
1.536000000000e+05 0.000000000000e+00 nan nan 5.573790978839e-01 2.079034284223e+00
1.539000000000e+05 0.000000000000e+00 nan nan 5.526048113870e-01 2.062876798701e+00
1.542000000000e+05 0.000000000000e+00 nan nan 5.478713586308e-01 2.046841452366e+00
1.545000000000e+05 0.000000000000e+00 nan nan 5.431783913133e-01 2.030927363189e+00
1.548000000000e+05 0.000000000000e+00 nan nan 5.385255640911e-01 2.015133655003e+00
1.551000000000e+05 0.000000000000e+00 nan nan 5.339125345548e-01 1.999459457466e+00
1.554000000000e+05 0.000000000000e+00 nan nan 5.293389632040e-01 1.983903906032e+00
1.557000000000e+05 0.000000000000e+00 nan nan 5.248045134229e-01 1.968466141917e+00
1.560000000000e+05 0.000000000000e+00 nan nan 5.203088514557e-01 1.953145312068e+00
1.563000000000e+05 0.000000000000e+00 nan nan 5.158516463827e-01 1.937940569132e+00
1.566000000000e+05 0.000000000000e+00 nan nan 5.114325700961e-01 1.922851071423e+00
1.569000000000e+05 0.000000000000e+00 nan nan 5.070512972766e-01 1.907875982890e+00
1.572000000000e+05 0.000000000000e+00 nan nan 5.027075053694e-01 1.893014473085e+00
1.575000000000e+05 0.000000000000e+00 nan nan 4.984008745610e-01 1.878265717135e+00
1.578000000000e+05 0.000000000000e+00 nan nan 4.941310877562e-01 1.863628895703e+00
1.581000000000e+05 0.000000000000e+00 nan nan 4.898978305550e-01 1.849103194967e+00
1.584000000000e+05 0.000000000000e+00 nan nan 4.857007912297e-01 1.834687806580e+00
1.587000000000e+05 0.000000000000e+00 nan nan 4.815396607024e-01 1.820381927642e+00
1.590000000000e+05 0.000000000000e+00 nan nan 4.774141325229e-01 1.806184760668e+00
1.593000000000e+05 0.000000000000e+00 nan nan 4.733239028459e-01 1.792095513562e+00
1.596000000000e+05 0.000000000000e+00 nan nan 4.692686704095e-01 1.778113399577e+00
1.599000000000e+05 0.000000000000e+00 nan nan 4.652481365130e-01 1.764237637291e+00
1.602000000000e+05 0.000000000000e+00 nan nan 4.612620049955e-01 1.750467450577e+00
1.605000000000e+05 0.000000000000e+00 nan nan 4.573099822143e-01 1.736802068565e+00
1.608000000000e+05 0.000000000000e+00 nan nan 4.533917770234e-01 1.723240725622e+00
1.611000000000e+05 0.000000000000e+00 nan nan 4.495071007530e-01 1.709782661310e+00
1.614000000000e+05 0.000000000000e+00 nan nan 4.456556671879e-01 1.696427120367e+00
1.617000000000e+05 0.000000000000e+00 nan nan 4.418371925469e-01 1.683173352669e+00
1.620000000000e+05 0.000000000000e+00 nan nan 4.380513954626e-01 1.670020613202e+00
1.623000000000e+05 0.000000000000e+00 nan nan 4.342979969605e-01 1.656968162034e+00
1.626000000000e+05 0.000000000000e+00 nan nan 4.305767204389e-01 1.644015264284e+00
1.629000000000e+05 0.000000000000e+00 nan nan 4.268872916490e-01 1.631161190089e+00
1.632000000000e+05 0.000000000000e+00 nan nan 4.232294386747e-01 1.618405214580e+00
1.635000000000e+05 0.000000000000e+00 nan nan 4.196028919133e-01 1.605746617849e+00
1.638000000000e+05 0.000000000000e+00 nan nan 4.160073840553e-01 1.593184684921e+00
1.641000000000e+05 0.000000000000e+00 nan nan 4.124426500655e-01 1.580718705722e+00
1.644000000000e+05 0.000000000000e+00 nan nan 4.089084271636e-01 1.568347975054e+00
1.647000000000e+05 0.000000000000e+00 nan nan 4.054044548051e-01 1.556071792562e+00
1.650000000000e+05 0.000000000000e+00 nan nan 4.019304746624e-01 1.543889462708e+00
1.653000000000e+05 0.000000000000e+00 nan nan 3.984862306058e-01 1.531800294741e+00
1.656000000000e+05 0.000000000000e+00 nan nan 3.950714686853e-01 1.519803602666e+00
1.659000000000e+05 0.000000000000e+00 nan nan 3.916859371121e-01 1.507898705220e+00
1.662000000000e+05 0.000000000000e+00 nan nan 3.883293862397e-01 1.496084925840e+00
1.665000000000e+05 0.000000000000e+00 nan nan 3.850015685467e-01 1.484361592636e+00
1.668000000000e+05 0.000000000000e+00 nan nan 3.817022386180e-01 1.472728038361e+00
1.671000000000e+05 0.000000000000e+00 nan nan 3.784311531273e-01 1.461183600386e+00
1.674000000000e+05 0.000000000000e+00 nan nan 3.751880708196e-01 1.449727620669e+00
1.677000000000e+05 0.000000000000e+00 nan nan 3.719727524932e-01 1.438359445728e+00
1.680000000000e+05 0.000000000000e+00 nan nan 3.687849609827e-01 1.427078426613e+00
1.683000000000e+05 0.000000000000e+00 nan nan 3.656244611417e-01 1.415883918880e+00
1.686000000000e+05 0.000000000000e+00 nan nan 3.624910198253e-01 1.404775282562e+00
1.689000000000e+05 0.000000000000e+00 nan nan 3.593844058738e-01 1.393751882139e+00
1.692000000000e+05 0.000000000000e+00 nan nan 3.563043900954e-01 1.382813086517e+00
1.695000000000e+05 0.000000000000e+00 nan nan 3.532507452495e-01 1.371958268994e+00
1.698000000000e+05 0.000000000000e+00 nan nan 3.502232460305e-01 1.361186807238e+00
1.701000000000e+05 0.000000000000e+00 nan nan 3.472216690513e-01 1.350498083256e+00
1.704000000000e+05 0.000000000000e+00 nan nan 3.442457928269e-01 1.339891483370e+00
1.707000000000e+05 0.000000000000e+00 nan nan 3.412953977582e-01 1.329366398190e+00
1.710000000000e+05 0.000000000000e+00 nan nan 3.383702661164e-01 1.318922222586e+00
1.713000000000e+05 0.000000000000e+00 nan nan 3.354701820269e-01 1.308558355661e+00
1.716000000000e+05 0.000000000000e+00 nan nan 3.325949314535e-01 1.298274200728e+00
1.719000000000e+05 0.000000000000e+00 nan nan 3.297443021831e-01 1.288069165281e+00
1.722000000000e+05 0.000000000000e+00 nan nan 3.269180838097e-01 1.277942660968e+00
1.725000000000e+05 0.000000000000e+00 nan nan 3.241160677200e-01 1.267894103567e+00
1.728000000000e+05 0.000000000000e+00 nan nan 3.213380470772e-01 1.257922912960e+00
1.731000000000e+05 0.000000000000e+00 nan nan 3.185838168066e-01 1.248028513106e+00
1.734000000000e+05 0.000000000000e+00 nan nan 3.158531735805e-01 1.238210332017e+00
1.737000000000e+05 0.000000000000e+00 nan nan 3.131459158031e-01 1.228467801731e+00
1.740000000000e+05 0.000000000000e+00 nan nan 3.104618435964e-01 1.218800358285e+00
1.743000000000e+05 0.000000000000e+00 nan nan 3.078007587851e-01 1.209207441696e+00
1.746000000000e+05 0.000000000000e+00 nan nan 3.051624648822e-01 1.199688495927e+00
1.749000000000e+05 0.000000000000e+00 nan nan 3.025467670752e-01 1.190242968870e+00
